thisN,thisTrialN,thisRepN,set_size,target_present,condition_type,corr_resp,prac_key_resp.keys,prac_key_resp.corr,prac_key_resp.rt,prac_key_resp.duration,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_rest.keys,key_rest.rt,key_rest.duration,practice_repeat_loop.thisRepN,practice_repeat_loop.thisTrialN,practice_repeat_loop.thisN,practice_repeat_loop.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,formal_loop.thisRepN,formal_loop.thisTrialN,formal_loop.thisN,formal_loop.thisIndex,thisRow.t,notes,piloting,start.started,open_text.started,start_key.started,start.stopped,start_key.keys,start_key.rt,start_key.duration,instr_practice.started,prac_text.started,prac_key.started,instr_practice.stopped,prac_key.keys,prac_key.rt,prac_key.duration,reset_prac_acc.started,reset_prac_acc.stopped,fixation.started,fix_text.started,fixation.stopped,trial_prac.started,prac_key_resp.started,trial_prac.stopped,practice_loop.prac_key_resp.keys,practice_loop.prac_key_resp.corr,practice_loop.prac_key_resp.rt,practice_loop.prac_key_resp.duration,feedback.started,fb_text.started,feedback.stopped,ITI.started,ITI_text.started,ITI.stopped,fb_text.stopped,ITI_text.stopped,fix_text.stopped,prac_feedback.started,prac_fb_text.started,prac_feedback.stopped,instr_formal.started,formal_text.started,formal_key.started,instr_formal.stopped,formal_key.keys,formal_key.rt,formal_key.duration,trial.started,key_resp.started,trial.stopped,formal_loop.key_resp.keys,formal_loop.key_resp.corr,formal_loop.key_resp.rt,formal_loop.key_resp.duration,rest_routine.started,rest_routine.stopped,formal_loop.key_rest.keys,rest_text.started,key_rest.started,formal_loop.key_rest.rt,formal_loop.key_rest.duration,thanks.started,thanks_text.started,thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0,0,0,12,0,conjunction,left,,,,,left,1,0.7914448999799788,None,None,,,,,,,,,,,0,0,0,22,26.505923399992753,,,,,,,,,,,,,,,,,,,26.50182429997949,26.505923399992753,26.993849099962972,,,,,,,,,,,27.861857099982444,27.87664929998573,28.36040479998337,,28.37665749998996,,,,,,,,,,,,27.048389999952633,27.06049449997954,27.861762399959844,left,1,0.7914448999799788,None,28.36046769999666,28.360526799981017,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
1,1,0,4,1,conjunction,right,,,,,right,1,0.5770945000112988,None,None,,,,,,,,,,,0,1,1,6,28.37665749998996,,,,,,,,,,,,,,,,,,,28.360870399978012,28.37665749998996,28.86055389995454,,,,,,,,,,,29.480316799948923,29.49317259999225,29.976320899964776,,29.99306439998327,28.888152899977285,,,,,,,,,,,28.880264799983706,28.888152899977285,29.480052299972158,right,1,0.5770945000112988,None,29.976384999987204,29.976443199964706,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
2,2,0,4,0,feature,left,,,,,left,1,0.45971309999004006,None,None,,,,,,,,,,,0,2,2,15,29.99306439998327,,,,,,,,,,,,,,,,,,,29.976812099979725,29.99306439998327,30.477514299971517,,,,,,,,,,,30.978127099981066,30.992981699993834,31.477534199948423,,31.493061499961186,,,,,,,,,,,,30.49644309998257,30.50520149996737,30.97797119995812,left,1,0.45971309999004006,None,31.477671000000555,31.477779499953613,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
3,3,0,24,1,conjunction,right,,,,,right,1,0.6401309999637306,None,None,,,,,,,,,,,0,3,3,20,31.493061499961186,,,,,,,,,,,,,,,,,,,31.47846109996317,31.493061499961186,31.97738619998563,,,,,,,,,,,32.716177199967206,32.72608169994783,33.210308699985035,,33.22620089998236,32.07478039996931,,,,,,,,,,,32.056436499988195,32.07478039996931,32.7160599999479,right,1,0.6401309999637306,None,33.2103969999589,33.21046939998632,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
4,4,0,12,0,feature,left,,,,,left,1,0.6652038000174798,None,None,,,,,,,,,,,0,4,4,16,33.22620089998236,,,,,,,,,,,,,,,,,,,33.210914199997205,33.22620089998236,33.71066769998288,,,,,,,,,,,34.42888889997266,34.44230399996741,34.92732979997527,,34.942813400004525,33.761854799988214,,,,,,,,,,,33.748461699986365,33.761854799988214,34.42875609995099,left,1,0.6652038000174798,None,34.92749609996099,34.92761679994874,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
5,5,0,4,1,feature,right,,,,,right,1,0.7684500999748707,None,None,,,,,,,,,,,0,5,5,24,34.942813400004525,,,,,,,,,,,,,,,,,,,34.92835770000238,34.942813400004525,35.427420099964365,,,,,,,,,,,36.244018299970776,36.25919679994695,36.74322039994877,,36.75910460000159,35.45933809998678,,,,,,,,,,,35.45015999994939,35.45933809998678,36.243858099973295,right,1,0.7684500999748707,None,36.74337689997628,36.74348159995861,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
6,6,0,12,1,feature,right,,,,,right,1,0.7984705999842845,None,None,,,,,,,,,,,0,6,6,13,36.75910460000159,,,,,,,,,,,,,,,,,,,36.74409019999439,36.75910460000159,37.242999199952465,,,,,,,,,,,38.09800279996125,38.1086890999577,38.592809800000396,,38.609374699997716,37.29266729997471,,,,,,,,,,,37.279296099964995,37.29266729997471,38.09777449996909,right,1,0.7984705999842845,None,38.59295419999398,38.59305339999264,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
7,7,0,24,1,feature,right,,,,,right,1,0.6748790999990888,None,None,,,,,,,,,,,0,7,7,14,38.609374699997716,,,,,,,,,,,,,,,,,,,38.59362199995667,38.609374699997716,39.092789599963,,,,,,,,,,,39.84603089996381,39.858155599969905,40.34151309996378,,40.35793689999264,39.16503119998379,,,,,,,,,,,39.1466840999783,39.16503119998379,39.84592120000161,right,1,0.6748790999990888,None,40.3415634999983,40.34160869999323,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
8,8,0,24,0,conjunction,left,,,,,left,1,1.0835464000119828,None,None,,,,,,,,,,,0,8,8,35,40.35793689999264,,,,,,,,,,,,,,,,,,,40.34187000000384,40.35793689999264,40.84213819995057,,,,,,,,,,,42.035742399981245,42.04143539996585,42.524828499997966,,42.541139199980535,,,,,,,,,,,,40.925770699977875,40.944459399965126,42.03558659995906,left,1,1.0835464000119828,None,42.52487879997352,42.52491879998706,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
9,9,0,4,0,feature,left,,,,,left,1,0.6335696000023745,None,None,,,,,,,,,,,0,9,9,27,42.541139199980535,,,,,,,,,,,,,,,,,,,42.52516999997897,42.541139199980535,43.025092499970924,,,,,,,,,,,43.694129499956034,43.70782239997061,44.191478099965025,,44.20821630000137,,,,,,,,,,,,43.03821039997274,43.04583959997399,43.6939771999605,left,1,0.6335696000023745,None,44.191551199997775,44.19161159999203,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
10,10,0,12,0,feature,left,,,,,left,1,0.543815299984999,None,space,1.4789850999950431,None,,,,,,,,,0,10,10,28,44.20821630000137,,,,,,,,,,,,,,,,,,,44.19197240000358,44.20821630000137,44.691890999965835,,,,,,,,,,,45.29789269994944,45.309910199954174,45.807506799988914,,,,,,,,,,,,,,44.733534700004384,44.74671849998413,45.297438899986446,left,1,0.543815299984999,None,45.80757069995161,47.308452099969145,space,45.82399809994968,45.82399809994968,1.4789850999950431,None,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
11,11,0,12,1,feature,right,,,,,right,1,0.5318489999626763,None,None,,,,,,,,,,,0,11,11,1,47.323695399973076,,,,,,,,,,,,,,,,,,,47.309019699983764,47.323695399973076,47.80858679994708,,,,,,,,,,,48.39315209997585,48.40725150000071,48.89185139996698,,48.907447599980514,47.85748169996077,,,,,,,,,,,47.84523259999696,47.85748169996077,48.3930582999601,right,1,0.5318489999626763,None,48.891979399952106,48.89207919995533,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
12,12,0,4,1,conjunction,right,,,,,right,1,0.5626649000332691,None,None,,,,,,,,,,,0,12,12,18,48.907447599980514,,,,,,,,,,,,,,,,,,,48.89273199997842,48.907447599980514,49.39182019996224,,,,,,,,,,,49.9935294999741,50.0068062999635,50.4915041999775,,50.50730169995222,49.42772239999613,,,,,,,,,,,49.418333899986465,49.42772239999613,49.99337929999456,right,1,0.5626649000332691,None,50.49161849997472,50.49171019997448,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
13,13,0,12,1,conjunction,right,,,,,right,1,1.0123733999789692,None,None,,,,,,,,,,,0,13,13,19,50.50730169995222,,,,,,,,,,,,,,,,,,,50.49227469996549,50.50730169995222,50.990493099961895,,,,,,,,,,,52.059625199995935,52.073091999976896,52.55770249996567,,52.57386589999078,51.040402599959634,,,,,,,,,,,51.02864909998607,51.040402599959634,52.05949819996022,right,1,1.0123733999789692,None,52.55781719996594,52.55791059997864,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
14,14,0,24,1,feature,right,,,,,right,1,0.652119499980472,None,None,,,,,,,,,,,0,14,14,2,52.57386589999078,,,,,,,,,,,,,,,,,,,52.558486599999014,52.57386589999078,53.05773969995789,,,,,,,,,,,53.79482419998385,53.806635099987034,54.2910996999708,,54.30681779998122,53.13768359995447,,,,,,,,,,,53.11924949998502,53.13768359995447,53.7947179999901,right,1,0.652119499980472,None,54.29120999999577,54.291299999982584,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
15,15,0,24,0,feature,left,,,,,left,1,1.9199328999966383,None,None,,,,,,,,,,,0,15,15,29,54.30681779998122,,,,,,,,,,,,,,,,,,,54.29184909997275,54.30681779998122,54.790666299988516,,,,,,,,,,,56.79609969997546,56.80631019995781,57.290501999959815,,57.30623399995966,54.87029449996771,,,,,,,,,,,54.85252069996204,54.87029449996771,56.79594519996317,left,1,1.9199328999966383,None,57.29061259998707,57.290702699974645,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
16,16,0,4,1,conjunction,right,,,,,right,1,1.1510409000329673,None,None,,,,,,,,,,,0,16,16,30,57.30623399995966,,,,,,,,,,,,,,,,,,,57.29124920000322,57.30623399995966,57.7908088999684,,,,,,,,,,,58.99178270000266,59.00562899996294,59.49077129998477,,59.50649889995111,57.82671539997682,,,,,,,,,,,57.81854939996265,57.82671539997682,58.99161899997853,right,1,1.1510409000329673,None,59.490898499963805,59.4910014999914,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
17,17,0,24,0,conjunction,left,,,,,left,1,1.3805673999595456,None,None,,,,,,,,,,,0,17,17,11,59.50649889995111,,,,,,,,,,,,,,,,,,,59.49168799998006,59.50649889995111,59.99007329996675,,,,,,,,,,,61.48042089998489,61.4888630999485,61.973123299947474,,61.989387599984184,60.097962100000586,,,,,,,,,,,60.076949499954935,60.097962100000586,61.48023079999257,left,1,1.3805673999595456,None,61.97323169995798,61.97332289995393,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
18,18,0,24,1,conjunction,right,,,,,right,1,0.8420805000350811,None,None,,,,,,,,,,,0,18,18,32,61.989387599984184,,,,,,,,,,,,,,,,,,,61.974106599984225,61.989387599984184,62.47348469996359,,,,,,,,,,,63.425789000000805,63.438738900003955,63.922771799960174,,63.93893529998604,62.57350649998989,,,,,,,,,,,62.5560082999873,62.57350649998989,63.42570029996568,right,1,0.8420805000350811,None,63.9228847999475,63.922975299996324,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
19,19,0,24,0,feature,left,,,,,left,1,0.47898760001407936,None,None,,,,,,,,,,,0,19,19,17,63.93893529998604,,,,,,,,,,,,,,,,,,,63.92353839997668,63.93893529998604,64.42233380000107,,,,,,,,,,,64.99331589997746,65.00515929999528,65.48954209999647,,65.50574599998072,64.49835379997967,,,,,,,,,,,64.48019819997717,64.49835379997967,64.99321289994987,left,1,0.47898760001407936,None,65.48964929999784,65.48974289995385,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
20,20,0,12,0,conjunction,left,,,,,left,1,0.813530899991747,None,space,1.2965990000520833,None,,,,,,,,,0,20,20,34,65.50574599998072,,,,,,,,,,,,,,,,,,,65.49029419996077,65.50574599998072,66.00509599997895,,,,,,,,,,,66.890643599967,66.90468889998738,67.38917799998308,,67.40561889996752,,,,,,,,,,,,66.05214869999327,66.06405689998064,66.8904263000004,left,1,0.813530899991747,None,67.38928879995365,68.70480749994749,space,67.40561889996752,67.40561889996752,1.2965990000520833,None,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
21,21,0,12,0,conjunction,left,,,,,right,0,0.5866477999952622,None,None,,,,,,,,,,,0,21,21,10,68.72085879999213,,,,,,,,,,,,,,,,,,,68.70507519994862,68.72085879999213,69.20511749997968,,,,,,,,,,,69.86087059997953,69.87125430000015,70.3545913999551,,70.37104549998185,69.2669012999977,,,,,,,,,,,69.25526629999513,69.2669012999977,69.86064009997062,right,0,0.5866477999952622,None,70.35463729995536,70.35467269999208,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
22,22,0,4,1,feature,right,,,,,left,0,0.2853972999728285,None,None,,,,,,,,,,,0,22,22,0,70.37104549998185,,,,,,,,,,,,,,,,,,,70.35488889995031,70.37104549998185,70.85489749995759,,,,,,,,,,,71.17192239995347,71.18727279995801,71.67201349994866,,71.68807350000134,,,,,,,,,,,,70.87062289996538,70.87897689995589,71.17182069999399,left,0,0.2853972999728285,None,71.67212319996906,71.67221489996882,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
23,23,0,4,0,conjunction,left,,,,,left,1,0.7150665000081062,None,None,,,,,,,,,,,0,23,23,21,71.68807350000134,,,,,,,,,,,,,,,,,,,71.67357529996661,71.68807350000134,72.17102799995337,,,,,,,,,,,72.90815619996283,72.92116499994881,73.40412530000322,,73.42033929994795,72.18974859995069,,,,,,,,,,,72.18407269997988,72.18974859995069,72.9079267999623,left,1,0.7150665000081062,None,73.40418969996972,73.4042458999902,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
24,24,0,24,0,conjunction,left,,,,,left,1,1.3377056999597698,None,None,,,,,,,,,,,0,24,24,23,73.42033929994795,,,,,,,,,,,,,,,,,,,73.4045692999498,73.42033929994795,73.90400929999305,,,,,,,,,,,75.34029039996676,75.35343819996342,75.83772119996138,,75.85376799997175,73.98950209998293,,,,,,,,,,,73.96983139996883,73.98950209998293,75.34021850000136,left,1,1.3377056999597698,None,75.83781939995242,75.83790089999093,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
25,25,0,4,1,feature,right,,,,,right,1,0.6982548999949358,None,None,,,,,,,,,,,0,25,25,12,75.85376799997175,,,,,,,,,,,,,,,,,,,75.83840239996789,75.85376799997175,76.33729679998942,,,,,,,,,,,77.05699449998792,77.07004929997493,77.55429379997076,,77.57040269998834,76.35610249999445,,,,,,,,,,,76.3483159999596,76.35610249999445,77.0567899000016,right,1,0.6982548999949358,None,77.55440349999117,77.5544931999757,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
26,26,0,4,0,feature,left,,,,,left,1,0.594115599989891,None,None,,,,,,,,,,,0,26,26,3,77.57040269998834,,,,,,,,,,,,,,,,,,,77.55504899995867,77.57040269998834,78.05329809995601,,,,,,,,,,,78.67145359999267,78.68653249996714,79.17150439997204,,79.18644069996662,78.07164609996835,,,,,,,,,,,78.06390889995964,78.07164609996835,78.67132449999917,left,1,0.594115599989891,None,79.17162049998296,79.1717264999752,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
27,27,0,4,0,conjunction,left,,,,,right,0,0.9534191000275314,None,None,,,,,,,,,,,0,27,27,9,79.18644069996662,,,,,,,,,,,,,,,,,,,79.17220239999006,79.18644069996662,79.6704392999527,,,,,,,,,,,80.65724339999724,80.67003839998506,81.15373189997626,,81.16987869999139,79.70074879995082,,,,,,,,,,,79.69284669996705,79.70074879995082,80.65692569996463,right,0,0.9534191000275314,None,81.15381629997864,81.15388739999617,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
28,28,0,24,1,conjunction,right,,,,,left,0,0.4905510999960825,None,None,,,,,,,,,,,0,28,28,8,81.16987869999139,,,,,,,,,,,,,,,,,,,81.15432559995679,81.16987869999139,81.65424549998716,,,,,,,,,,,82.24601319996873,82.25278509996133,82.73745319998125,,82.75314509996679,81.75059109996073,,,,,,,,,,,81.73295179998968,81.75059109996073,82.24587649997557,left,0,0.4905510999960825,None,82.7375642999541,82.73771709995344,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
29,29,0,12,1,conjunction,right,,,,,right,1,0.734293700021226,None,None,,,,,,,,,,,0,29,29,31,82.75314509996679,,,,,,,,,,,,,,,,,,,82.7383736000047,82.75314509996679,83.2373655999545,,,,,,,,,,,84.05437589995563,84.0692384999711,84.55288259999361,,84.56889499997487,83.30514169996604,,,,,,,,,,,83.29347129998496,83.30514169996604,84.05429709999589,right,1,0.734293700021226,None,84.5529552999651,84.5530138000031,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
30,30,0,12,1,conjunction,right,,,,,left,0,0.5940469999914058,None,space,1.2920858999714255,None,,,,,,,,,0,30,30,7,84.56889499997487,,,,,,,,,,,,,,,,,,,84.55340949998936,84.56889499997487,85.05359199998202,,,,,,,,,,,85.72410629998194,85.73546709999209,86.22010539995972,,86.23629749997053,,,,,,,,,,,,85.10975359997246,85.12169929995434,85.72394699999131,left,0,0.5940469999914058,None,86.22021529998165,87.5363579999539,space,86.23629749997053,86.23629749997053,1.2920858999714255,None,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
31,31,0,24,1,feature,right,,,,,left,0,0.4587366000050679,None,None,,,,,,,,,,,0,31,31,26,87.55232999997679,,,,,,,,,,,,,,,,,,,87.53690129995812,87.55232999997679,88.03567999997176,,,,,,,,,,,88.560252700001,88.56875059998129,89.05340019997675,,89.06883760000346,88.09427879995201,,,,,,,,,,,88.07604439998977,88.09427879995201,88.5600790999597,left,0,0.4587366000050679,None,89.05351379996864,89.0536080999882,None,,,,,,,,098713,001,2026-04-19_21h37.21.433,midterm_project,,2026.1.1,60.03777576959557,2026-04-19 21h37.21.686473 +0800,
