thisN,thisTrialN,thisRepN,set_size,target_present,condition_type,corr_resp,prac_key_resp.keys,prac_key_resp.corr,prac_key_resp.rt,prac_key_resp.duration,practice_repeat_loop.thisRepN,practice_repeat_loop.thisTrialN,practice_repeat_loop.thisN,practice_repeat_loop.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,thisRow.t,notes,piloting,start.started,open_text.started,start_key.started,start.stopped,start_key.keys,start_key.rt,start_key.duration,instr_practice.started,prac_text.started,prac_key.started,instr_practice.stopped,prac_key.keys,prac_key.rt,prac_key.duration,reset_prac_acc.started,reset_prac_acc.stopped,fixation.started,fix_text.started,fixation.stopped,trial_prac.started,prac_key_resp.started,trial_prac.stopped,practice_loop.prac_key_resp.keys,practice_loop.prac_key_resp.corr,practice_loop.prac_key_resp.rt,practice_loop.prac_key_resp.duration,feedback.started,fb_text.started,feedback.stopped,ITI.started,ITI_text.started,ITI.stopped,fb_text.stopped,ITI_text.stopped,fix_text.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,True,0.007506499998271465,0.022027700033504516,0.022027700033504516,1.3631076000165194,space,1.3291330999927595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-19_21h36.06.475,midterm_project,,2026.1.1,60.319597351501635,2026-04-19 21h36.06.725986 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3631545000243932,1.3726278000394814,1.3726278000394814,1.742751700046938,space,0.35340580000774935,None,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-19_21h36.06.475,midterm_project,,2026.1.1,60.319597351501635,2026-04-19 21h36.06.725986 +0800,
0,0,0,24,1,feature,right,left,0,1.2672679999959655,None,0,0,0,0,0,0,0,1,1.805519700050354,,,,,,,,,,,,,,,,,1.7434485999983735,1.7434629000490531,1.7532772000413388,1.805519700050354,2.2440331000252627,2.290234700019937,2.3215459000202827,3.5946376000065356,left,0,1.2672679999959655,None,3.594709100027103,3.6209391000447795,5.109970899997279,5.110020200023428,5.122766400047112,5.6095902000088245,,,,pilot,001,2026-04-19_21h36.06.475,midterm_project,,2026.1.1,60.319597351501635,2026-04-19 21h36.06.725986 +0800,
1,1,0,4,1,feature,right,left,0,0.6884725999552757,None,0,0,0,0,0,1,1,0,5.622546800004784,,,,,,,,,,,,,,,,,,,5.609817600052338,5.622546800004784,6.110501500021201,6.121839900035411,6.138418700022157,6.828422300051898,left,0,0.6884725999552757,None,6.828533300023992,6.853950800024904,8.34167290001642,8.3417115000193,8.355517800024245,8.842569400032517,,,,pilot,001,2026-04-19_21h36.06.475,midterm_project,,2026.1.1,60.319597351501635,2026-04-19 21h36.06.725986 +0800,
2,2,0,12,0,feature,left,left,1,1.3391795000061393,None,0,0,0,0,0,2,2,2,8.855712600052357,,,,,,,,,,,,,,,,,,,8.842792300041765,8.855712600052357,9.341113800008316,9.363200100022368,9.387357900035568,10.72866810002597,left,1,1.3391795000061393,None,10.728772000002209,10.753405900031794,12.24209830001928,12.242142100003548,12.254873800033238,12.741466500039678,,,,pilot,001,2026-04-19_21h36.06.475,midterm_project,,2026.1.1,60.319597351501635,2026-04-19 21h36.06.725986 +0800,
3,3,0,4,1,conjunction,right,left,0,0.8932357999728993,None,0,0,0,0,0,3,3,3,12.754898900049739,,,,,,,,,,,,,,,,,,,12.741665600042325,12.754898900049739,13.241105000022799,13.257104800024536,13.270943100040313,14.176045100030024,left,0,0.8932357999728993,None,14.176136200025212,14.187713799998164,15.674395600042772,15.674441100039985,15.687447500007693,16.17570230003912,15.687447500007693,16.18778450001264,,pilot,001,2026-04-19_21h36.06.475,midterm_project,,2026.1.1,60.319597351501635,2026-04-19 21h36.06.725986 +0800,
4,4,0,12,0,conjunction,left,left,1,1.268928999954369,None,0,0,0,0,0,4,4,5,16.18778450001264,,,,,,,,,,,,,,,,,,,16.17590289999498,16.18778450001264,16.67373260000022,16.704882799996994,16.72017860005144,17.99117750005098,left,1,1.268928999954369,None,17.991244800039567,18.00396170001477,19.490150000026915,19.490184399997815,19.503838400007226,19.991648100025486,19.503838400007226,,16.72017860005144,pilot,001,2026-04-19_21h36.06.475,midterm_project,,2026.1.1,60.319597351501635,2026-04-19 21h36.06.725986 +0800,
5,5,0,24,1,conjunction,right,,,,,,,,,0,5,5,4,20.00384610000765,,,,,,,,,,,,,,,,,,,19.99186870001722,20.00384610000765,20.49175980000291,20.554200100013986,20.586405300011393,,,,,,,,,,,,,,,,,,,,,,,
