thisN,thisTrialN,thisRepN,set_size,target_present,condition_type,corr_resp,practice_repeat_loop.thisRepN,practice_repeat_loop.thisTrialN,practice_repeat_loop.thisN,practice_repeat_loop.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,prac_key_resp.keys,prac_key_resp.rt,prac_key_resp.duration,thisRow.t,notes,piloting,start.started,open_text.started,start_key.started,start.stopped,start_key.keys,start_key.rt,start_key.duration,instr_practice.started,prac_text.started,prac_key.started,instr_practice.stopped,prac_key.keys,prac_key.rt,prac_key.duration,reset_prac_acc.started,reset_prac_acc.stopped,fixation.started,fix_text.started,fixation.stopped,trial_prac.started,prac_key_resp.started,trial_prac.stopped,practice_loop.prac_key_resp.keys,practice_loop.prac_key_resp.rt,practice_loop.prac_key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,True,0.02232769998954609,0.03655379998963326,0.03655379998963326,1.5289010999840684,space,1.4760204999474809,None,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-19_10h55.18.367,midterm_project,,2026.1.1,60.18244912180185,2026-04-19 10h55.18.614310 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5289533999748528,1.5370546999620274,1.5370546999620274,2.3412070999620482,space,0.8002851000055671,None,,,,,,,,,,,,pilot,001,2026-04-19_10h55.18.367,midterm_project,,2026.1.1,60.18244912180185,2026-04-19 10h55.18.614310 +0800,
0,0,0,12,0,feature,left,0,0,0,0,0,0,0,2,,,,2.371626699983608,,,,,,,,,,,,,,,,,2.3518821999896318,2.3518999999505468,2.35192059999099,2.371626699983608,2.8565987999900244,2.8749120999709703,2.9033617999521084,3.9079892999725416,right,0.9969161000335589,None,,,,,,,,,
