thisN,thisTrialN,thisRepN,set_size,target_present,condition_type,corr_resp,practice_repeat_loop.thisRepN,practice_repeat_loop.thisTrialN,practice_repeat_loop.thisN,practice_repeat_loop.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,prac_key_resp.keys,prac_key_resp.rt,prac_key_resp.duration,thisRow.t,notes,piloting,start.started,open_text.started,start_key.started,start.stopped,start_key.keys,start_key.rt,start_key.duration,instr_practice.started,prac_text.started,prac_key.started,instr_practice.stopped,prac_key.keys,prac_key.rt,prac_key.duration,reset_prac_acc.started,reset_prac_acc.stopped,fixation.started,fix_text.started,fixation.stopped,trial_prac.started,prac_key_resp.started,trial_prac.stopped,practice_loop.prac_key_resp.keys,practice_loop.prac_key_resp.rt,practice_loop.prac_key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,True,0.01694209995912388,0.03091809997567907,0.03091809997567907,1.192279199953191,space,1.152725099993404,None,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-19_11h02.14.439,midterm_project,,2026.1.1,60.01233853294511,2026-04-19 11h02.14.677175 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.192345799994655,1.2152661999571137,1.2152661999571137,1.5679574999958277,space,0.34291900001699105,None,,,,,,,,,,,,pilot,001,2026-04-19_11h02.14.439,midterm_project,,2026.1.1,60.01233853294511,2026-04-19 11h02.14.677175 +0800,
0,0,0,24,1,feature,right,0,0,0,0,0,0,0,1,,,,1.5975945999962278,,,,,,,,,,,,,,,,,1.5773909999988973,1.5774054999928921,1.5774231999530457,1.5975945999962278,2.0851756999618374,2.12889259995427,2.1641540999989957,2.8035675999708474,right,0.6317071000230499,None,,,,,,,,,
