thisN,thisTrialN,thisRepN,set_size,target_present,condition_type,corr_resp,prac_key_resp.keys,prac_key_resp.corr,prac_key_resp.rt,prac_key_resp.duration,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_rest.keys,key_rest.rt,key_rest.duration,practice_repeat_loop.thisRepN,practice_repeat_loop.thisTrialN,practice_repeat_loop.thisN,practice_repeat_loop.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,formal_loop.thisRepN,formal_loop.thisTrialN,formal_loop.thisN,formal_loop.thisIndex,thisRow.t,notes,piloting,start.started,open_text.started,start_key.started,start.stopped,start_key.keys,start_key.rt,start_key.duration,instr_practice.started,prac_text.started,prac_key.started,instr_practice.stopped,prac_key.keys,prac_key.rt,prac_key.duration,reset_prac_acc.started,reset_prac_acc.stopped,fixation.started,fix_text.started,fixation.stopped,trial_prac.started,prac_key_resp.started,trial_prac.stopped,practice_loop.prac_key_resp.keys,practice_loop.prac_key_resp.corr,practice_loop.prac_key_resp.rt,practice_loop.prac_key_resp.duration,feedback.started,fb_text.started,feedback.stopped,ITI.started,ITI_text.started,ITI.stopped,fb_text.stopped,ITI_text.stopped,fix_text.stopped,prac_feedback.started,prac_fb_text.started,prac_feedback.stopped,instr_formal.started,formal_text.started,formal_key.started,instr_formal.stopped,formal_key.keys,formal_key.rt,formal_key.duration,trial.started,key_resp.started,trial.stopped,formal_loop.key_resp.keys,formal_loop.key_resp.corr,formal_loop.key_resp.rt,formal_loop.key_resp.duration,rest_routine.started,rest_routine.stopped,formal_loop.key_rest.keys,rest_text.started,key_rest.started,formal_loop.key_rest.rt,formal_loop.key_rest.duration,thanks.started,thanks_text.started,thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
14,14,0,12,1,conjunction,right,,,,,right,1,0.7926527000381611,None,None,,,,,,,,,,,0,14,14,7,76.64899509999668,,,,,,,,,,,,,,,,,,,76.63491189997876,76.64899509999668,77.13305120001314,,,,,,,,,,,77.98379809997277,77.99824290000834,78.48171849997016,,78.49802529998124,77.18866159999743,,,,,,,,,,,77.17751649999991,77.18866159999743,77.98371399997268,right,1,0.7926527000381611,None,78.48176639998564,78.481804799987,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
15,15,0,24,0,conjunction,left,,,,,left,1,0.776732099999208,None,None,,,,,,,,,,,0,15,15,35,78.49802529998124,,,,,,,,,,,,,,,,,,,78.48206209996715,78.49802529998124,78.98238439997658,,,,,,,,,,,79.87290809996193,79.8816168999765,80.36480119999032,,80.38127319997875,,,,,,,,,,,,79.07186999998521,79.09260079998057,79.87276319996454,left,1,0.776732099999208,None,80.36483909998788,80.36486719996901,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
16,16,0,4,1,conjunction,right,,,,,right,1,0.5561755999806337,None,None,,,,,,,,,,,0,16,16,6,80.38127319997875,,,,,,,,,,,,,,,,,,,80.3650498999632,80.38127319997875,80.86562190001132,,,,,,,,,,,81.46831600001315,81.48186900001019,81.9663070999668,,81.98183289996814,,,,,,,,,,,,80.8929511999595,80.90142750000814,81.46808239998063,right,1,0.5561755999806337,None,81.96643099997891,81.96653609996429,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
17,17,0,4,0,feature,left,,,,,left,1,0.5497647000011057,None,None,,,,,,,,,,,0,17,17,15,81.98183289996814,,,,,,,,,,,,,,,,,,,81.96723680000287,81.98183289996814,82.46637749997899,,,,,,,,,,,83.04876049997984,83.06449329998577,83.54897269996582,,,82.49432329996489,,,,,,,,,,,82.48513759998605,82.49432329996489,83.04866729996866,left,1,0.5497647000011057,None,83.54910850001033,83.54921639995882,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
18,18,0,24,0,feature,left,,,,,left,1,0.43442209996283054,None,None,,,,,,,,,,,0,18,18,29,83.56516120000742,,,,,,,,,,,,,,,,,,,83.54978900001151,83.56516120000742,84.04861689999234,,,,,,,,,,,84.56999990000622,84.58146269997815,85.06532619998325,,85.08132669999031,84.12234870000975,,,,,,,,,,,84.10357799998019,84.12234870000975,84.56986479996704,left,1,0.43442209996283054,None,85.0654315999709,85.0655226999661,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
19,19,0,4,0,feature,left,,,,,left,1,0.8731206000084057,None,None,,,,,,,,,,,0,19,19,3,85.08132669999031,,,,,,,,,,,,,,,,,,,85.06607569998596,85.08132669999031,85.56550450000213,,,,,,,,,,,86.48166839999612,86.4972500000149,86.98172129999148,,86.99755279999226,85.5957752999966,,,,,,,,,,,85.5864189999993,85.5957752999966,86.48157409997657,left,1,0.8731206000084057,None,86.98183030000655,86.98192300001392,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
20,20,0,4,1,feature,right,,,,,right,1,0.5342228999943472,None,space,1.2055038000107743,None,,,,,,,,,0,20,20,24,86.99755279999226,,,,,,,,,,,,,,,,,,,86.98247539997101,86.99755279999226,87.48204909998458,,,,,,,,,,,88.04918829997769,88.06413439998869,88.5475490000099,,88.56413630000316,87.51068129995838,,,,,,,,,,,87.50131989998044,87.51068129995838,88.04904710000847,right,1,0.5342228999943472,None,88.54760990000796,89.78125010000076,space,88.56413630000316,88.56413630000316,1.2055038000107743,None,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
21,21,0,4,1,conjunction,right,,,,,right,1,0.680609600036405,None,None,,,,,,,,,,,0,21,21,18,89.79690680000931,,,,,,,,,,,,,,,,,,,89.78166759997839,89.79690680000931,90.28055369999493,,,,,,,,,,,90.9978636999731,91.01329599996097,91.4982597999624,,91.51419249997707,90.30208850000054,,,,,,,,,,,90.29494319995865,90.30208850000054,90.99776629998814,right,1,0.680609600036405,None,91.49838720000116,91.49849839997478,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
22,22,0,12,1,conjunction,right,,,,,right,1,0.785445699992124,None,None,,,,,,,,,,,0,22,22,19,91.51419249997707,,,,,,,,,,,,,,,,,,,91.49919669999508,91.51419249997707,91.99789479997708,,,,,,,,,,,92.85380829998758,92.86313499999233,93.34755239996593,,93.36379149998538,92.06097310001496,,,,,,,,,,,92.04937389999395,92.06097310001496,92.85365229996387,right,1,0.785445699992124,None,93.34765810001409,93.3477494000108,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
23,23,0,24,1,feature,right,,,,,right,1,0.600979599985294,None,None,,,,,,,,,,,0,23,23,2,93.36379149998538,,,,,,,,,,,,,,,,,,,93.3483032999793,93.36379149998538,93.84691409999505,,,,,,,,,,,94.53344039997319,94.54706539999461,95.03070870001102,,95.04674610000802,93.91798510000808,,,,,,,,,,,93.89961279998533,93.91798510000808,94.53334699996049,right,1,0.600979599985294,None,95.03081959998235,95.03091069997754,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
24,24,0,12,1,feature,right,,,,,right,1,0.6369336000061594,None,None,,,,,,,,,,,0,24,24,13,95.04674610000802,,,,,,,,,,,,,,,,,,,95.03147190000163,95.04674610000802,95.53073030000087,,,,,,,,,,,96.23146149999229,96.24607029999606,96.73098769999342,,96.7469209000119,95.58204269997077,,,,,,,,,,,95.56855640001595,95.58204269997077,96.23137190000853,right,1,0.6369336000061594,None,96.73110939998878,96.73121529998025,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
25,25,0,24,0,feature,left,,,,,left,1,0.7159514999948442,None,None,,,,,,,,,,,0,25,25,17,96.7469209000119,,,,,,,,,,,,,,,,,,,96.73183289996814,96.7469209000119,97.23010200000135,,,,,,,,,,,98.03397769998992,98.04595479997806,98.53028850001283,,98.54613989999052,97.30461459996877,,,,,,,,,,,97.28602299996419,97.30461459996877,98.03387019998627,left,1,0.7159514999948442,None,98.53040220000548,98.53049559995998,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
26,26,0,24,1,conjunction,right,,,,,left,0,1.0443318999605253,None,None,,,,,,,,,,,0,26,26,20,98.54613989999052,,,,,,,,,,,,,,,,,,,98.53093780000927,98.54613989999052,99.03013329999521,,,,,,,,,,,100.1833265000023,100.19605859997682,100.68009759997949,,100.69611949997488,99.12511069996981,,,,,,,,,,,99.10506709996844,99.12511069996981,100.18322830001125,left,0,1.0443318999605253,None,100.6802020999603,100.68029250000836,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
27,27,0,4,0,conjunction,left,,,,,left,1,0.6644489000318572,None,None,,,,,,,,,,,0,27,27,21,100.69611949997488,,,,,,,,,,,,,,,,,,,100.68084069999168,100.69611949997488,101.18034510000143,,,,,,,,,,,101.89760119997663,101.91212069999892,102.39649139996618,,102.41246869997121,101.21868310001446,,,,,,,,,,,101.21103149995906,101.21868310001446,101.89744699996663,left,1,0.6644489000318572,None,102.3965950999991,102.39668810000876,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
28,28,0,12,0,conjunction,left,,,,,left,1,0.6588111000019126,None,None,,,,,,,,,,,0,28,28,34,102.41246869997121,,,,,,,,,,,,,,,,,,,102.39724159997422,102.41246869997121,102.89681659999769,,,,,,,,,,,103.63214959995821,103.64543490001233,104.12856799998553,,104.14533159998246,102.96076039999025,,,,,,,,,,,102.9490286000073,102.96076039999025,103.63201810000464,left,1,0.6588111000019126,None,104.1286200999748,104.12866260000737,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
29,29,0,24,1,conjunction,right,,,,,right,1,0.8342023000004701,None,None,,,,,,,,,,,0,29,29,8,104.14533159998246,,,,,,,,,,,,,,,,,,,104.12892779998947,104.14533159998246,104.62936149997404,,,,,,,,,,,105.5671523999772,105.57867499999702,106.06253379996633,,106.07848590001231,,,,,,,,,,,,104.70401200000197,104.72317899996415,105.56701940001221,right,1,0.8342023000004701,None,106.06264029996237,106.06272919999901,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
30,30,0,12,0,feature,left,,,,,left,1,0.6748156000394374,None,space,1.0840644999989308,None,,,,,,,,,0,30,30,4,106.07848590001231,,,,,,,,,,,,,,,,,,,106.06331259995932,106.07848590001231,106.56255339999916,,,,,,,,,,,107.29709609999554,107.31140289996983,107.7956180999754,,107.81142759998329,106.61938029999146,,,,,,,,,,,106.60533900000155,106.61938029999146,107.2970014999737,left,1,0.6748156000394374,None,107.79572140000528,108.91180369997164,space,107.81142759998329,107.81142759998329,1.0840644999989308,None,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
31,31,0,12,0,conjunction,left,,,,,left,1,0.6588501000078395,None,None,,,,,,,,,,,0,31,31,10,108.97800020000432,,,,,,,,,,,,,,,,,,,108.91215809999267,108.97800020000432,109.42754379997496,,,,,,,,,,,110.14784539997345,110.16102910001064,110.6455280999653,,110.661311200005,,,,,,,,,,,,109.46192099998007,109.47287259995937,110.14771290001227,left,1,0.6588501000078395,None,110.64564030000474,110.64573369995924,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
32,32,0,12,0,conjunction,left,,,,,left,1,0.5678795999847353,None,None,,,,,,,,,,,0,32,32,22,110.661311200005,,,,,,,,,,,,,,,,,,,110.6462892999989,110.661311200005,111.14632820000406,,,,,,,,,,,111.7963921999908,111.81060359999537,112.29502600000706,,112.31148879998364,111.21413480001502,,,,,,,,,,,111.2027870999882,111.21413480001502,111.79625179996947,left,1,0.5678795999847353,None,112.2951285999734,112.29521999997087,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
33,33,0,4,0,conjunction,left,,,,,left,1,0.5812962999916635,None,None,,,,,,,,,,,0,33,33,33,112.31148879998364,,,,,,,,,,,,,,,,,,,112.29580039996654,112.31148879998364,112.79495030001272,,,,,,,,,,,113.41422430000966,113.42758389998926,113.91103740001563,,113.92742969997926,112.82819380000001,,,,,,,,,,,112.82048689998919,112.82819380000001,113.4139923999901,left,1,0.5812962999916635,None,113.9111111999955,113.9111719999928,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
34,34,0,12,1,feature,right,,,,,left,0,0.6101766999927349,None,None,,,,,,,,,,,0,34,34,25,113.92742969997926,,,,,,,,,,,,,,,,,,,113.91154709999682,113.92742969997926,114.41151060000993,,,,,,,,,,,115.08207020000555,115.09353999997256,115.57815099996515,,115.59437830001116,,,,,,,,,,,,114.44737339997664,114.46014559996547,115.08193029998802,left,0,0.6101766999927349,None,115.57825949997641,115.57835209998302,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
35,35,0,24,0,conjunction,left,,,,,left,1,0.993484900041949,None,None,,,,,,,,,,,0,35,35,23,115.59437830001116,,,,,,,,,,,,,,,,,,,115.5789029999869,115.59437830001116,116.09347139997408,,,,,,,,,,,117.182940699975,117.1935541999992,117.67789429996628,,117.70947609998984,,,,,,,,,,,,116.15825189999305,116.17747569998028,117.18282549997093,left,1,0.993484900041949,None,117.67800339998212,117.67809559998568,None,,,,,,,,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.67844310001237,117.70947609998984,120.69341929996153,808749,001,2026-04-19_21h42.41.521,midterm_project,,2026.1.1,60.07727139435495,2026-04-19 21h42.41.766365 +0800,
