10.9224 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
10.9233 	INFO 	Loaded monitor calibration from ['2026_03_19 09:19']
12.2182 	INFO 	Using renderer 'Intel(R) UHD Graphics' for graphics
12.2182 	INFO 	OpenGL version supported by driver is 4..
13.1840 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000157786FB0A0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000157786FA320>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001577A6B92A0>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(560.0), np.float64(240.0)], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.1841 	EXP 	window1: backgroundImage = ''
13.1841 	EXP 	window1: backgroundFit = 'none'
13.2537 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.2706 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.2877 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3054 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3251 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3452 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3674 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.3862 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4041 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4244 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4429 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4607 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4787 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4958 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5127 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5295 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5476 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5654 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5868 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6086 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6277 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6286 	DEBUG 	Uploading Texture Font fontname to graphics card
13.6354 	DEBUG 	Upload of Texture Font fontname complete
13.6753 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6927 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7139 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7144 	DEBUG 	Uploading Texture Font fontname to graphics card
13.7170 	DEBUG 	Upload of Texture Font fontname complete
13.7197 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.7198 	EXP 	window1: recordFrameIntervals = False
13.9359 	EXP 	window1: recordFrameIntervals = True
15.6025 	EXP 	window1: recordFrameIntervals = False
15.6026 	EXP 	Screen (0) actual frame rate measured at 59.95Hz
15.6378 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.6545 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.6713 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.6883 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7049 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7205 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7353 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7500 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7648 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7793 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7798 	DEBUG 	Uploading Texture Font fontname to graphics card
15.7813 	DEBUG 	Upload of Texture Font fontname complete
15.9213 	INFO 	keyboard.Keyboard is using ptb backend.
15.9213 	EXP 	midterm_project: status = STARTED
16.3023 	EXP 	Created open_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='open_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
16.3295 	EXP 	Created prac_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='prac_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
16.3334 	EXP 	Created fix_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='fix_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
16.3343 	EXP 	Created fb_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fb_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
16.3354 	EXP 	Created ITI_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='ITI_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
16.3362 	EXP 	Created prac_fb_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='prac_fb_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
