9.4565 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
9.4585 	INFO 	Loaded monitor calibration from ['2026_03_19 09:19']
9.7717 	INFO 	Using renderer 'Intel(R) UHD Graphics' for graphics
9.7718 	INFO 	OpenGL version supported by driver is 4..
10.4382 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001EDF321FDF0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001EDF321FD90>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001EDF1621240>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(560.0), np.float64(240.0)], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.4383 	EXP 	window1: backgroundImage = ''
10.4383 	EXP 	window1: backgroundFit = 'none'
10.4692 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.4853 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.5018 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.5187 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.5376 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.5534 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.5696 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.5853 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.6013 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.6180 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.6328 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.6480 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.6628 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.6781 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.6933 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.7084 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.7232 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.7378 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.7524 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.7677 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.7839 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.7843 	DEBUG 	Uploading Texture Font fontname to graphics card
10.7886 	DEBUG 	Upload of Texture Font fontname complete
10.8178 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8331 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8483 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8487 	DEBUG 	Uploading Texture Font fontname to graphics card
10.8523 	DEBUG 	Upload of Texture Font fontname complete
10.8543 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.8544 	EXP 	window1: recordFrameIntervals = False
11.0479 	EXP 	window1: recordFrameIntervals = True
12.7151 	EXP 	window1: recordFrameIntervals = False
12.7152 	EXP 	Screen (0) actual frame rate measured at 59.80Hz
12.7635 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7802 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7962 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.8114 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.8263 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.8411 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.8554 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.8705 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.8854 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.8998 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.9004 	DEBUG 	Uploading Texture Font fontname to graphics card
12.9036 	DEBUG 	Upload of Texture Font fontname complete
13.0138 	INFO 	keyboard.Keyboard is using ptb backend.
13.0139 	EXP 	midterm_project: status = STARTED
13.1525 	EXP 	Created open_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='open_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.1793 	EXP 	Created prac_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='prac_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.1826 	EXP 	Created fix_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='fix_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
13.1836 	EXP 	Created fb_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fb_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.1848 	EXP 	Created ITI_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='ITI_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
